method,generation,distinct2,distinct3,distinct4,val_ppl,clean_val_size,train_avg_words,train_gzip_ratio,train_rep4_intra,train_unique_line_ratio
kl_reg,0,0.5682382133995038,0.6532220618686077,0.697384209263259,43.055329456532476,0.0,145.8525,0.33130218010607804,0.21313416744519026,0.9735
kl_reg,1,0.5039798702026682,0.5772292494578094,0.6200810002649542,53.744419612547006,0.0,156.4125,0.2893570874850969,0.3496676854589205,0.9395
kl_reg,2,0.4447268584020935,0.501027030432865,0.5343911317428307,59.467767347154336,0.0,155.6605,0.26056811381356987,0.4346563921647292,0.9285
kl_reg,3,0.42621700366382814,0.4778318923748757,0.5089739205329888,60.83519346361087,0.0,156.6635,0.24533284113094944,0.4786250920234168,0.9405
kl_reg,4,0.396826006762988,0.44321815368746775,0.47114785588204755,59.43845651283431,0.0,155.3,0.22810497539004457,0.5277345708796303,0.936
