generation,no_filter_mean,no_filter_std,ours_mean,ours_std,path_signature_mean,path_signature_std
37,1.012970,0.033858,2.577740,0.873683,0.805750,0.025341
38,1.035465,0.037486,2.545878,0.874363,0.822049,0.027305
39,1.021072,0.014392,2.518115,0.883990,0.812137,0.017642
40,1.032494,0.012028,2.486278,0.860209,0.817561,0.009983
41,1.017312,0.019967,2.454311,0.869950,0.806212,0.010757
42,1.024955,0.011401,2.404889,0.910186,0.819411,0.009024
43,1.036647,0.010201,2.366316,0.932337,0.821055,0.013162
44,1.036989,0.018337,2.376279,0.936463,0.829275,0.015846
45,1.025935,0.026698,2.333430,0.953607,0.818785,0.021307
46,1.028609,0.021775,2.277173,0.955166,0.815168,0.009969
47,1.020236,0.018031,2.269743,0.956347,0.806686,0.020338
48,1.012252,0.028102,2.258895,0.976569,0.802682,0.019556
49,1.012951,0.026700,2.203860,0.991995,0.802326,0.023294
50,1.028397,0.030921,2.196536,0.980710,0.818623,0.023533
51,1.011202,0.016454,2.187029,0.985743,0.801014,0.018060
52,1.027366,0.015795,2.157871,0.995870,0.810465,0.014829
53,1.032799,0.018741,2.118026,0.987910,0.810443,0.019400
54,1.028677,0.024521,2.063315,0.985005,0.812088,0.016863
55,1.024258,0.017991,2.061415,1.033733,0.802508,0.016081
56,1.040186,0.014281,1.896456,0.639153,0.818940,0.013458
57,1.020703,0.032196,2.012003,0.976766,0.813826,0.016293
58,1.012512,0.020602,1.986487,1.051108,0.795749,0.016966
59,1.013091,0.019592,1.987532,1.061011,0.801323,0.016334
60,1.025763,0.020659,1.956985,1.073570,0.812388,0.019547
61,1.019379,0.018501,1.930827,1.060160,0.803941,0.022256
62,1.029825,0.022984,1.883291,1.077560,0.812456,0.019955
63,1.007625,0.012439,1.911850,1.070316,0.795334,0.011163
64,1.020818,0.022952,1.713689,0.570972,0.805480,0.023946
65,1.010839,0.021277,1.860203,0.994919,0.798055,0.018400
66,1.025308,0.022811,1.864253,1.089959,0.815930,0.020307
67,1.023880,0.019527,1.635237,0.565009,0.810681,0.017017
68,1.025883,0.025492,1.748090,1.045922,0.809844,0.018519
69,1.007959,0.016587,1.759429,1.116454,0.796278,0.018333
70,1.026509,0.026467,1.763657,1.128291,0.805633,0.018996
71,1.022552,0.025747,1.728028,1.154865,0.816831,0.023328
72,1.031885,0.026771,1.716984,1.146160,0.816891,0.022146
73,1.024429,0.012921,1.739171,1.126614,0.807155,0.016528
74,1.030738,0.016875,1.734925,1.119143,0.806917,0.009807
75,1.021287,0.009041,1.719407,1.145561,0.806615,0.005061
76,1.013845,0.020000,1.656894,1.167283,0.799726,0.016873
77,1.026678,0.017567,1.745005,1.151769,0.811139,0.014832
78,1.015890,0.021873,1.745985,1.125186,0.798322,0.011268
79,1.021959,0.021972,1.665590,1.159660,0.807746,0.022842
80,1.026879,0.007983,1.415532,0.569226,0.808565,0.007180
81,1.027476,0.017515,1.633258,1.083147,0.815511,0.014148
82,1.028375,0.026243,1.664887,1.142741,0.808066,0.027460
83,1.038441,0.035748,1.413974,0.573438,0.816698,0.022796
84,1.027343,0.019143,1.543656,1.084688,0.806552,0.016860
85,1.029223,0.023954,1.607802,1.161255,0.814780,0.019602
86,1.021294,0.019200,1.582842,1.195346,0.800964,0.014661
87,1.031817,0.024215,1.348301,0.551606,0.815572,0.011976
88,1.007129,0.033840,1.554161,1.095133,0.808609,0.029697
89,1.023303,0.023090,1.666352,1.130424,0.805783,0.016727
90,1.022304,0.025433,1.613032,1.168543,0.803272,0.020225
91,1.030047,0.021788,1.638404,1.147653,0.815662,0.020480
92,1.032267,0.015563,1.592051,1.190542,0.811029,0.016347
93,1.012285,0.026141,1.532503,1.191590,0.799154,0.017893
94,1.025793,0.021043,1.576851,1.182252,0.807680,0.016031
95,1.022771,0.019032,1.585651,1.182997,0.812810,0.018014
96,1.032106,0.018089,1.583825,1.172677,0.813967,0.015713
97,1.008502,0.028147,1.586975,1.170565,0.794671,0.016251
98,1.028328,0.015218,1.574935,1.200145,0.814982,0.014092
99,1.036926,0.024751,1.543554,1.201795,0.812358,0.017934
100,1.021767,0.034973,1.549294,1.184587,0.809592,0.022490
101,1.031491,0.017806,1.571208,1.206778,0.817477,0.011799
102,1.023492,0.016748,1.559744,1.204807,0.813542,0.015638
103,1.019693,0.023144,1.533496,1.216430,0.805087,0.023455
104,1.022156,0.016689,1.526962,1.187313,0.814531,0.016948
105,1.030159,0.019709,1.473148,1.203417,0.812898,0.015870
106,1.041608,0.014672,1.637519,1.168934,0.816762,0.015537
107,1.029544,0.024184,1.504135,1.196752,0.821527,0.017531
108,1.024684,0.020194,1.562218,1.185663,0.811718,0.016896
109,1.032950,0.020887,1.528724,1.203183,0.815872,0.019392
110,1.029064,0.016192,1.542070,1.179917,0.817607,0.022943
111,1.032603,0.018241,1.271989,0.489496,0.812626,0.013629
112,1.022078,0.017931,1.547272,1.102525,0.807107,0.021619
113,1.036961,0.022391,1.548885,1.196434,0.811568,0.014675
114,1.028855,0.022692,1.517515,1.204621,0.813654,0.012337
115,1.018000,0.030443,1.535635,1.210358,0.812119,0.023196
116,1.020597,0.019178,1.526867,1.200970,0.804858,0.013376
117,1.027433,0.011550,1.521943,1.192072,0.814567,0.012236
118,1.002398,0.013354,1.493415,1.216250,0.793946,0.013246
119,1.015990,0.032248,1.513442,1.204957,0.807952,0.029344
120,1.029479,0.017064,1.502295,1.217840,0.816476,0.015707
121,1.031506,0.022550,1.475805,1.214886,0.813208,0.020219
122,1.038416,0.028600,1.600426,1.162457,0.820542,0.017415
123,1.013226,0.017536,1.214524,0.495100,0.805904,0.015560
124,1.026669,0.017766,1.464975,1.104249,0.809747,0.012168
125,1.017606,0.022753,1.451354,1.203249,0.804699,0.017673
126,1.031515,0.022393,1.514268,1.211972,0.817695,0.020265
127,1.015426,0.023724,1.489855,1.214864,0.802047,0.015640
128,1.020163,0.017435,1.516218,1.205231,0.811308,0.015054
129,1.013246,0.014231,1.502042,1.220335,0.817199,0.010063
130,1.023860,0.015626,1.505049,1.213742,0.811946,0.012431
131,1.024016,0.019418,1.521697,1.201851,0.814581,0.020940
132,1.019792,0.018139,1.605911,1.158058,0.800681,0.022363
133,1.025829,0.028909,1.457388,1.228128,0.805317,0.020957
134,1.025170,0.030097,1.512616,1.205883,0.809933,0.025292
135,1.016667,0.025049,1.493635,1.205440,0.799630,0.016232
136,1.028342,0.019567,1.507763,1.198523,0.809908,0.016394
137,1.034168,0.020722,1.527587,1.180519,0.815033,0.014544
138,1.024221,0.015630,1.490542,1.197248,0.814092,0.017367
139,1.031345,0.022527,1.467306,1.209517,0.807042,0.024870
140,1.032583,0.014492,1.507576,1.202892,0.819252,0.010972
141,1.021875,0.025718,1.491984,1.203340,0.810414,0.013343
142,1.018947,0.022656,1.519379,1.205953,0.801691,0.020334
143,1.048837,0.011129,1.505498,1.205591,0.815742,0.011168
144,1.023418,0.025988,1.516047,1.216724,0.813053,0.016092
145,1.027364,0.020349,1.532861,1.201727,0.811715,0.020015
146,1.023410,0.021291,1.488552,1.219312,0.804450,0.015225
147,1.029821,0.018317,1.218173,0.479273,0.811654,0.016869
148,1.030611,0.018151,1.522571,1.070737,0.811844,0.015391
149,1.021049,0.018686,1.485307,1.209719,0.814184,0.016163
150,1.023785,0.023175,1.483399,1.205558,0.810438,0.014952
151,1.024163,0.010980,1.476733,1.241824,0.814497,0.012297
152,1.027887,0.026963,1.486099,1.230748,0.816206,0.019769
153,1.030649,0.019140,1.218638,0.469201,0.818820,0.017631
154,1.006196,0.019665,1.440067,1.115920,0.789711,0.016813
155,1.025718,0.023818,1.498479,1.202783,0.810470,0.017215
156,1.032755,0.008356,1.507265,1.202497,0.818223,0.013544
157,1.007017,0.017132,1.192544,0.460438,0.789477,0.016737
158,1.036346,0.022486,1.491428,1.089654,0.819116,0.018035
159,1.037478,0.016794,1.460959,1.202333,0.814872,0.021702
160,1.025161,0.018363,1.206814,0.454401,0.809857,0.016584
161,1.022722,0.019779,1.440142,1.132688,0.814533,0.017403
162,1.024462,0.021676,1.483510,1.223833,0.810330,0.014709
163,1.019726,0.014961,1.477407,1.210268,0.806006,0.014353
164,1.025812,0.016268,1.481411,1.205726,0.807560,0.014525
165,1.019921,0.023238,1.522277,1.191771,0.810310,0.019437
166,1.025994,0.018729,1.488087,1.220104,0.801958,0.016703
167,1.029068,0.012986,1.506239,1.224965,0.815412,0.015062
168,1.019716,0.017978,1.453294,1.231311,0.805768,0.017117
169,1.024055,0.027675,1.466938,1.218561,0.808241,0.017053
170,1.025038,0.027417,1.165105,0.400776,0.804057,0.017063
171,1.017942,0.018481,1.470235,1.105625,0.806122,0.019153
172,1.023585,0.031166,1.480357,1.191795,0.809848,0.025640
173,1.027911,0.016494,1.478621,1.203871,0.816819,0.011422
174,1.027474,0.014645,1.477799,1.205948,0.813546,0.021554
175,1.033761,0.011526,1.505049,1.207628,0.816208,0.014645
176,1.029704,0.020539,1.487770,1.206505,0.810483,0.016012
177,1.034523,0.029040,1.508664,1.203731,0.811103,0.014656
178,1.016969,0.016492,1.511654,1.206770,0.806116,0.011403
179,1.028351,0.024484,1.504915,1.193283,0.812991,0.019299
180,1.021907,0.020381,1.504099,1.198742,0.805770,0.017844
181,1.010451,0.010805,1.096697,0.350439,0.803520,0.014546
182,1.017693,0.012665,1.434957,1.113463,0.799419,0.010956
183,1.021864,0.026756,1.440489,1.209749,0.803023,0.020919
184,1.025870,0.018741,1.470217,1.226519,0.812377,0.013993
185,1.031156,0.025015,1.468132,1.214314,0.812705,0.020139
186,1.037748,0.027876,1.477916,1.228631,0.820921,0.021399
187,1.031241,0.036602,1.472016,1.215414,0.815090,0.029629
188,1.016838,0.011869,1.447740,1.208049,0.801362,0.016500
189,1.041490,0.024977,1.497445,1.204381,0.818366,0.013314
190,1.038124,0.018570,1.467666,1.212514,0.816745,0.020016
191,1.026572,0.019287,1.471360,1.213312,0.807487,0.021526
192,1.020318,0.012511,1.467015,1.216241,0.799145,0.018637
193,1.010737,0.023192,1.439999,1.224599,0.804214,0.022819
194,1.014467,0.012630,1.460060,1.215277,0.806364,0.010026
195,1.041353,0.017596,1.499787,1.196989,0.819332,0.013480
196,1.029187,0.028948,1.499927,1.228137,0.815640,0.026071
197,1.016938,0.021232,1.483853,1.222541,0.808885,0.015629
198,1.031191,0.017175,1.135078,0.332492,0.817050,0.011385
199,1.026853,0.020514,1.459306,1.102258,0.811793,0.020451
200,1.021675,0.028280,1.495247,1.197522,0.804856,0.018182
